Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
B cell - Lymph Node	2/101	0.10995545321434207	0.4193267076553675	0	0	3.6343434343434344	8.023467189531802	FCER2;CCR6
B cell - Pancreas	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	GPR183;CD3G
Flat Midget Bipolar cell - Eye	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	LHX2;MYO3A
Pancreatic D cell - Pancreas	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	MYO3A;KCNA5
Detrusor Smooth Muscle Cell Of bladder - Urinary Bladder	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	LRRC55;BRINP3
Effector Memory CD8-positive, Alpha-Beta T Cell, Terminally differentiated - Blood	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	KLRF1;CD3G
Mature CD8 T cell - Blood	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	KLRF1;CD3G
Mature Natural Killer cell - Blood	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	KLRF1;CD3G
Parietal Epithelial cell - Kidney	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	RTP4;PDZK1IP1
Club cell - Respiratory System	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	CFAP100;PGC
Mesothelial Cell Of Visceral pleura - Respiratory System	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	PDZK1IP1;PGC
Central Memory CD4-positive, Alpha-Beta T cell - Respiratory System	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	GPR183;CD3G
neutrophil - Skin	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	CD3G;CCR6
Schwann cell - Skin	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	SPNS2;FGF11
platelet - Spleen	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	CTIF;EXTL1
Secretory Epithelial cell - Fallopian Tube	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	RIPK4;PDZK1IP1
Inh L1-2 VIP WNT4 - Brain	2/102	0.11176130217415785	0.4193267076553675	0	0	3.597818181818182	7.884222470928892	CRTAC1;CNTNAP4
Inh L3-5 SST OR5AH1P - Brain	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	NDST1;CACHD1
Hepatic Stellate cell - Liver	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	CTIF;RSAD1
Exc L5 FEZF2 CSN1S1 - Brain	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	EXTL1;MCHR2
Type EC Enteroendocrine cell - Pancreas	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	MYO3A;KCNA5
Basal Cell Of Bladder urothelium - Urinary Bladder	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	BLNK;PLEK2
Transitional Stage B cell - Blood	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	FCER2;BLNK
Immature Conventional Dendritic cell - Blood	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	FCER2;BLNK
CD16-negative, CD56-bright Natural Killer cell - Blood	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	KLRF1;CD3G
Naive B cell - Spleen	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	FCER2;BLNK
Subcapsular Dendritic Cell - Spleen	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	GPR183;IPMK
Inh L1-3 VIP FNDC1 - Brain	2/103	0.11357494891695495	0.4193267076553675	0	0	3.562016201620162	7.7484264768072695	LRRC55;CNTNAP4
Exc L2-3 RORB RTKN2 - Brain	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	CACHD1;ATP9A
Pancreatic PP cell - Pancreas	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	MYO3A;KCNA5
Pancreatic Epsilon cell - Pancreas	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	MYO3A;KCNA5
Venous Endothelial cell - Respiratory System	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	KCNA5;SH3RF1
Glandular Epithelial cell - Uterus	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	SPPL2C;GFRA4
Catecholaminergic Neuron - Spleen	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	CRTAC1;PDZK1IP1
Memory B cell - Lymph Node	2/104	0.11539625155168798	0.4193267076553675	0	0	3.526916221033868	7.615964367896057	FCER2;CCR6
Exc L3-5 RORB LAMA4 - Brain	2/105	0.11722506949571493	0.4193267076553675	0	0	3.4924977934686674	7.486726147621302	LRRC55;CNTNAP4
Pancreatic A cell - Pancreas	2/105	0.11722506949571493	0.4193267076553675	0	0	3.4924977934686674	7.486726147621302	MYO3A;KCNA5
Type B Pancreatic cell - Pancreas	2/105	0.11722506949571493	0.4193267076553675	0	0	3.4924977934686674	7.486726147621302	MYO3A;KCNA5
Regulatory T cell - Blood	2/105	0.11722506949571493	0.4193267076553675	0	0	3.4924977934686674	7.486726147621302	CD3G;CCR6
Early T Lineage precursor - Thoracic Thymus	2/106	0.11906126342565873	0.4193267076553675	0	0	3.458741258741259	7.360606415962068	BLNK;CCR6
CD4-positive, Alpha-Beta Memory T cell - Lymph Node	2/106	0.11906126342565873	0.4193267076553675	0	0	3.458741258741259	7.360606415962068	GPR183;CD3G
CD8-positive, Alpha-Beta Memory T cell - Lymph Node	2/106	0.11906126342565873	0.4193267076553675	0	0	3.458741258741259	7.360606415962068	GPR183;CD3G
Dendritic cell - Lymph Node	2/106	0.11906126342565873	0.4193267076553675	0	0	3.458741258741259	7.360606415962068	FCER2;CCR6
CD4-positive, Alpha-Beta Cytotoxic T cell - Thoracic Thymus	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	GPR183;PRDM1
Group 3 Innate Lymphoid Cell, human - Thoracic Thymus	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	RTP4;CD3G
Natural Killer cell - Thoracic Thymus	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	RTP4;KLRF1
Centroblast - Lymph Node	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	FCER2;CCR6
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Lymph Node	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	GPR183;CD3G
T-helper 17 cell - Lymph Node	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	CD3G;CCR6
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Lymph Node	2/107	0.12090469538607766	0.4193267076553675	0	0	3.4256277056277056	7.237504133475709	GPR183;CD3G
Conventional Dendritic cell - Bone Marrow	2/108	0.12275522866321578	0.4193267076553675	0	0	3.3931389365351627	7.117322406116919	FCER2;PRDM1
Regulatory T cell - Bone Marrow	2/108	0.12275522866321578	0.4193267076553675	0	0	3.3931389365351627	7.117322406116919	KLRF1;CCR6
Blood Vessel Endothelial cell - Thoracic Thymus	2/108	0.12275522866321578	0.4193267076553675	0	0	3.3931389365351627	7.117322406116919	LAMA3;DMKN
CD8aa(II) thymocyte - Thoracic Thymus	2/108	0.12275522866321578	0.4193267076553675	0	0	3.3931389365351627	7.117322406116919	RTP4;CD3G
T-helper 1 cell - Lymph Node	2/108	0.12275522866321578	0.4193267076553675	0	0	3.3931389365351627	7.117322406116919	CD3G;CCR6
plasmablast - Spleen	2/109	0.12461272784848336	0.4193267076553675	0	0	3.3612574341546306	6.999968277299393	FCER2;BLNK
Double Negative Thymocyte 4 - Thoracic Thymus	2/110	0.12647705879037058	0.4193267076553675	0	0	3.32996632996633	6.885352535182575	CD3G;CDC25C
Mature CD4 Single-Positive thymocyte - Thoracic Thymus	2/110	0.12647705879037058	0.4193267076553675	0	0	3.32996632996633	6.885352535182575	RTP4;CD3G
Plasma cell - Spleen	2/110	0.12647705879037058	0.4193267076553675	0	0	3.32996632996633	6.885352535182575	FCER2;BLNK
Glutamic Acid Decarboxylase 65 cell - Eye	2/112	0.13022568560725697	0.4193267076553675	0	0	3.269090909090909	6.663997000824856	SLC6A18;TACR3
Splenic Stromal Cell (non-FRC/non-FDC) - Spleen	2/112	0.13022568560725697	0.4193267076553675	0	0	3.269090909090909	6.663997000824856	FCER2;SLC45A1
Transitional Stage B cell - Spleen	2/112	0.13022568560725697	0.4193267076553675	0	0	3.269090909090909	6.663997000824856	FCER2;BLNK
Intermediate Cell Of Bladder urothelium - Urinary Bladder	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	BLNK
Obsolete Muller cell - Eye	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	KCNA5
Submucosal Gland Mucous cells - Respiratory System	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	RIPK4
Bronchioalveolar Stem cells - Respiratory System	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	PGC
Kidney Loop Of Henle Thick Ascending Limb Epithelial cell - Kidney	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	BLNK
Prickle cell - Skin	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	DMKN
Luminal Cell Of Prostate epithelium - Prostate Gland	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	PGC
Periepithelial fibroblast - Prostate Gland	1/100	0.43048561638067023	0.467553907041719	0	0	1.8008008008008007	1.5177894088208939	GPR183
Endocrine Lineage cell - Small Intestine	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	OTOP2
plasma - Small Intestine	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	PGC
Mast cell - Small Intestine	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	GPR183
endocrine - Small Intestine	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	OTOP2
Mast cells - Small Intestine	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	GPR183
Kupffer cell - Liver	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CXCL16
Afferent neuron - Liver	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	OSR1
Conventional Dendritic cell - Liver	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	BLNK
Regulatory T Cell - Placenta	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	TUBGCP6
Endo L2-5 NOSTRIN SRGN - Brain	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CRTAC1
Semilunar Type 1 cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	SLC6A18
Semilunar Type 3 cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	LHX2
Pancreatic Acinar cell - Pancreas	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	SYCN
Blue Cone Bipolar cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	LHX2
Pancreatic Goblet cell - Pancreas	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	LAMA3
Diffuse Bipolar 1 (DB1) - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CEACAM16
Invaginating Bipolar cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	LHX2
Gastrin Secreting cell - Pancreas	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	SLC6A18
Lens Epithelial cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	RIPK4
Retinal Pigment Epithelial cell - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	KCNA5
DPT+ Fibroblast Cell Of bladder - Urinary Bladder	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CNTNAP4
keratocyte - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	OSR1
telocyte - Eye	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	OSR1
Tracheal Goblet cell - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	RIPK4
Serous Cell Of Epithelium Of trachea - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	PGC
Submucosal Gland secretory - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	RIPK4
Submucosal Gland Collecting Duct epithelium - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CFAP100
Tracheobronchial chondrocyte - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	MYO3A
Lung Goblet cell - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	RIPK4
Brush Cell Of Trachebronchial tree - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	EXPH5
Kidney Loop Of Henle Thin Descending Limb Epithelial cell - Kidney	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	PDZK1IP1
Type II pneumocyte - Respiratory System	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	PGC
Kidney Inner Medulla Collecting Duct Principal cell - Kidney	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	FER1L5
T cell - Kidney	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CD3G
Immature B cell - Bone Marrow	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	FCER2
Splenic White Pulp macrophage - Spleen	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CXCL16
Splenic Marginal Zone macrophage - Spleen	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	CXCL16
Langerhans cell - Fallopian Tube	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	DACT2
B cell - Fallopian Tube	1/101	0.4336909170748102	0.467553907041719	0	0	1.7827027027027027	1.4893111452625565	EXTL1
Inh L5-6 SST PIK3CD - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	LRRC55
Inh L3 PVALB SAMD13 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CACHD1
Stratified Cuboidal Epithelial cell - Liver	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	DMKN
Exc L3 RORB OTOGL - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	ZCCHC18
B Cell (Including Plasma cells) - Placenta	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	GDPD5
Astro L1-6 FGFR3 PLCG1 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	EXTL1
VLMC L1-5 PDGFRA COLEC12 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	PHYHD1
Micro L1-6 TYROBP CD74 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	BLNK
Lens Fiber cell - Eye	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	SPA17
Brush Cell Of trachea - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	EXPH5
Smooth Muscle Cell Of trachea - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	KCNA5
Naive Thymus-Derived CD4-positive, Alpha-Beta T cell - Blood	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CD3G
Naive Thymus-Derived CD8-positive, Alpha-Beta T cell - Blood	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CD3G
Pulmonary ionocyte - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	PGC
Serous Cell Of Epithelium Of bronchus - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	PGC
Bronchial Smooth Muscle cell - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	KCNA5
Smooth Muscle Cell Of The Pulmonary artery - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	WDR90
Smooth Muscle cells - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CSDC2
Serous Cell Of Epithelium Of Terminal bronchiole - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	PGC
Type I pneumocyte - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	EXPH5
Kidney Loop Of Henle Medullary Thick Ascending Limb Epithelial cell - Kidney	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	BLNK
Endothelial Cell Of Lymphatic vessel - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	KCNA5
Plasma cell - Respiratory System	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	SH3RF1
Mature NK T cell - Kidney	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CD3G
Plasmacytoid Dendritic Cell, human - Kidney	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CCDC159
Precursor B cell - Bone Marrow	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	FCER2
Pericyte cell - Skin	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	OSR1
Subcutaneous Fat cell - Skin	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CRTAC1
lymphocyte - Uterus	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CACHD1
Mature Natural Killer cell - Bone Marrow	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	KLRF1
Prostate perictye - Prostate Gland	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	GPR183
Splenic Stromal Sheath Cell - Spleen	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	SLC45A1
Splenic Tingible Body macrophage - Spleen	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CXCL16
Mantle Zone B Cell - Spleen	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	FCER2
lymphocyte - Heart	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	KLRF1
Inh L5-6 LAMP5 CRABP1 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	SH3RF1
Inh L1 LAMP5 BMP2 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	NDST1
Inh L2 PAX6 FREM2 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CCDC74B
Inh L1-2 VIP HTR3A - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	MCHR2
Inh L1 SST DEFB108B - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	MCHR2
Inh L1-2 VIP EXPH5 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	CNTNAP4
Inh L1-3 VIP HSPB6 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	AFTPH
Inh L2 VIP SLC6A16 - Brain	1/102	0.4368783380844716	0.467553907041719	0	0	1.764962982784765	1.4615667730033788	ATP9A
Inh L3-6 VIP UG0898H09 - Brain	1/103	0.4400479781330113	0.467553907041719	0	0	1.747571100512277	1.4345313399986037	FUCA2
Tuft cell - Small Intestine	1/103	0.4400479781330113	0.467553907041719	0	0	1.747571100512277	1.4345313399986037	CTU2
Inh L5 SST RPL35AP11 - Brain	1/103	0.4400479781330113	0.467553907041719	0	0	1.747571100512277	1.4345313399986037	CNTNAP4
