Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Ribosome Biogenesis (GO:0042254)	4/155	0.04583664717635655	0.3677884325162823	0	0	3.08413339080685	9.507369646896574	DIS3;PES1;NGDN;MRTO4
ATF6-mediated Unfolded Protein Response (GO:0036500)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MBTPS1
Negative Regulation Of Plasminogen Activation (GO:0010757)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	SERPINF2
Actin Filament Reorganization (GO:0090527)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	WHAMM
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	ERAP2
Regulation Of Natural Killer Cell Chemotaxis (GO:2000501)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	KLRK1
Regulation Of Natural Killer Cell Cytokine Production (GO:0002727)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	KIR2DL4
Bleb Assembly (GO:0032060)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MYLK
Parallel Actin Filament Bundle Assembly (GO:0030046)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	ESPN
Peptidyl-Arginine Modification (GO:0018195)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	NDUFAF5
Cellular Hypotonic Response (GO:0071476)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MYLK
Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	SERPINF2
Regulation Of Vascular Associated Smooth Muscle Cell Apoptotic Process (GO:1905459)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	E2F3
Positive Regulation Of T-helper 17 Cell Differentiation (GO:2000321)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	IL12RB1
Positive Regulation Of Autophagosome Maturation (GO:1901098)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	UVRAG
Positive Regulation Of Cell Killing (GO:0031343)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	FCER2
Detection Of Stimulus Involved In Sensory Perception Of Pain (GO:0062149)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	PRDM12
Development Of Primary Female Sexual Characteristics (GO:0046545)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	NUP107
Transcription-Dependent Tethering Of RNA Polymerase II Gene DNA At Nuclear Periphery (GO:0000972)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	NUP107
Glucan Catabolic Process (GO:0009251)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	PYGL
Positive Regulation Of Mitophagy (GO:1901526)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	SLC25A4
Positive Regulation Of Natural Killer Cell Cytokine Production (GO:0002729)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	KIR2DL4
Glycogen Catabolic Process (GO:0005980)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	PYGL
Vascular Associated Smooth Muscle Contraction (GO:0014829)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	EDN2
Hypotonic Response (GO:0006971)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MYLK
Leucine Metabolic Process (GO:0006551)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MCCC1
Metanephric Nephron Tubule Development (GO:0072234)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	POU3F3
Regulation Of T-helper 1 Cell Differentiation (GO:0045625)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MYDGF
Regulation Of T-helper Cell Differentiation (GO:0045622)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	MYDGF
Regulation Of TORC2 Signaling (GO:1903939)	1/6	0.0507964976461815	0.3677884325162823	0	0	23.048837209302327	68.68387238831629	SIK3
Nucleobase-Containing Compound Catabolic Process (GO:0034655)	2/44	0.05554303645035014	0.3677884325162823	0	0	5.5096073517126145	15.926055182770193	DIS3;DIS3L
ncRNA Processing (GO:0034470)	3/100	0.05599044637853729	0.3677884325162823	0	0	3.5894481503941784	10.346850641993324	DIS3;PES1;MRTO4
rRNA Processing (GO:0006364)	3/101	0.057351556429969044	0.3677884325162823	0	0	3.552641056422569	10.15542090886179	DIS3;PES1;MRTO4
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	2/45	0.05780480081975424	0.3677884325162823	0	0	5.381204950360397	15.340111880069527	RCAN3;MON1A
ADP Transport (GO:0015866)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	SLC25A4
Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	CCR6
T Cell Apoptotic Process (GO:0070231)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	FASLG
Regulation Of Mitophagy (GO:1901524)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	SLC25A4
Benzene-Containing Compound Metabolic Process (GO:0042537)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	KMO
Release Of Sequestered Calcium Ion Into Cytosol By Endoplasmic Reticulum (GO:1903514)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	FASLG
Deadenylation-Dependent Decapping Of Nuclear-Transcribed mRNA (GO:0000290)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	DCPS
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	CCR6
tRNA Aminoacylation For Mitochondrial Protein Translation (GO:0070127)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	TARS2
Tryptophan Catabolic Process (GO:0006569)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	KMO
Tryptophan Metabolic Process (GO:0006568)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	KMO
Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	ZDHHC12
Lymphocyte Apoptotic Process (GO:0070227)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	FASLG
Protein K27-linked Ubiquitination (GO:0044314)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	RNF185
Macromolecule Depalmitoylation (GO:0098734)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	ABHD17B
Protein Depalmitoylation (GO:0002084)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	ABHD17B
Mitochondrial tRNA Modification (GO:0070900)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	PUS1
Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	PRDM1
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	IRF1
Regulation Of Cardiac Muscle Cell Action Potential Involved In Regulation Of Contraction (GO:0098909)	1/7	0.059009553083304946	0.3677884325162823	0	0	19.20639534883721	54.35517308004342	RANGRF
Positive Regulation Of Cell-Cell Adhesion (GO:0022409)	2/46	0.060098146892659236	0.3677884325162823	0	0	5.258639021796917	14.786116422656793	LCK;SERPINF2
Response To Organonitrogen Compound (GO:0010243)	2/47	0.06242236629695057	0.3677884325162823	0	0	5.141520467836258	14.261712118398474	RCAN3;RNF185
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	2/48	0.06477676044194086	0.3677884325162823	0	0	5.029494024917366	13.764761369929921	LCK;BCL2
Cytoplasmic Microtubule Organization (GO:0031122)	2/48	0.06477676044194086	0.3677884325162823	0	0	5.029494024917366	13.764761369929921	CLIP2;TUBGCP6
DNA Cytosine Deamination (GO:0070383)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	APOBEC3G
Nicotinamide Nucleotide Biosynthetic Process (GO:0019359)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	QPRT
Regulation Of Rhodopsin Mediated Signaling Pathway (GO:0022400)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	NMT2
Regulation Of Sterol Biosynthetic Process (GO:0106118)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	MBTPS1
Response To Magnesium Ion (GO:0032026)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	D2HGDH
Positive Regulation Of Cell-Cell Adhesion Mediated By Cadherin (GO:2000049)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	SERPINF2
Ribonucleoside Bisphosphate Catabolic Process (GO:0034031)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	SUCLG2
Somite Development (GO:0061053)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	PPP2R3A
succinyl-CoA Metabolic Process (GO:0006104)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	SUCLG2
Positive Regulation Of Memory T Cell Differentiation (GO:0043382)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	IL12RB1
Glucan Metabolic Process (GO:0044042)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	PYGL
Positive Regulation Of Peptide Secretion (GO:0002793)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	TFR2
Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	E2F3
Interleukin-12-Mediated Signaling Pathway (GO:0035722)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	IL12RB1
Kynurenine Metabolic Process (GO:0070189)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	KMO
Maintenance Of Apical/Basal Cell Polarity (GO:0035090)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	WDR1
Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045199)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	WDR1
Purine Nucleoside Bisphosphate Catabolic Process (GO:0034034)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	SUCLG2
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.06715195309796386	0.3677884325162823	0	0	16.461794019933556	44.459968362117436	IRF1
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043280)	3/109	0.06879491420328991	0.3677884325162823	0	0	3.283185349611543	8.787857490887482	DIABLO;LCK;FASLG
T Cell Activation (GO:0042110)	3/111	0.07180599062250806	0.3677884325162823	0	0	3.222058823529412	8.48621783981777	LCK;CD3G;CD3D
Positive Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001912)	2/51	0.07201414949565382	0.3677884325162823	0	0	4.720849743406134	12.420048931812536	KLRK1;IL12RB1
Positive Regulation Of B Cell Activation (GO:0050871)	2/52	0.07448244799116047	0.3677884325162823	0	0	4.626198830409357	12.015125569378519	BTK;BCL2
ER-associated Misfolded Protein Catabolic Process (GO:0071712)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	RNF185
I-kappaB Phosphorylation (GO:0007252)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	PRDX4
Negative Regulation Of Necroptotic Process (GO:0060546)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	SLC25A4
SNARE Complex Assembly (GO:0035493)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	UVRAG
Regulation Of Memory T Cell Differentiation (GO:0043380)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	IL12RB1
Oligosaccharide Catabolic Process (GO:0009313)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	MANBA
Cell Differentiation Involved In Metanephros Development (GO:0072202)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	POU3F3
Regulation Of Transmembrane Transporter Activity (GO:0022898)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	BCL2
Smooth Muscle Tissue Development (GO:0048745)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	MYLK
Transferrin Transport (GO:0033572)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	TFR2
Type II Interferon-Mediated Signaling Pathway (GO:0060333)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	IRF1
Vasoconstriction (GO:0042310)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	EDN2
Lung Epithelium Development (GO:0060428)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	RCAN3
Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	IRF1
Necroptotic Process (GO:0070266)	1/9	0.07522430168027945	0.3677884325162823	0	0	14.403343023255815	37.26549487043892	FASLG
NADH Dehydrogenase Complex Assembly (GO:0010257)	2/53	0.0769775707667153	0.3677884325162823	0	0	4.535259717922257	11.62949976835775	NDUFA8;NDUFAF5
Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	2/53	0.0769775707667153	0.3677884325162823	0	0	4.535259717922257	11.62949976835775	NDUFA8;NDUFAF5
