Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Inorganic Cation Transmembrane Transport (GO:0098662)	5/284	0.021867295007487523	0.2988348727417015	0	0	3.2842595384048505	12.55494629580243	SLC6A18;KCNA5;OTOP2;LRRC55;SLC39A3
Cellular Response To Retinoic Acid (GO:0071300)	2/41	0.02211032576983471	0.2988348727417015	0	0	9.253613053613053	35.272094503664505	LTK;BRINP3
Positive Regulation Of Neuron Differentiation (GO:0045666)	2/42	0.02313214152348833	0.2988348727417015	0	0	9.021818181818182	33.98096887041346	GDPD5;BRINP3
DNA Repair (GO:0006281)	5/291	0.023980714175772178	0.2988348727417015	0	0	3.202731847591661	11.947808284638405	SMUG1;BTG2;RECQL5;UBE2V2;WRNIP1
Lymphocyte Chemotaxis (GO:0048247)	2/44	0.025232990384659638	0.2988348727417015	0	0	8.591341991341992	31.612727751586725	GPR183;CXCL16
Regulation Of Translation (GO:0006417)	4/202	0.02696810275777979	0.2988348727417015	0	0	3.683127572016461	13.307510037755858	CTIF;BTG2;RBM4B;MALSU1
Positive Regulation Of Killing Of Cells Of Another Organism (GO:0051712)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	FCER2
Glycoside Metabolic Process (GO:0016137)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	FUCA2
Glycosyl Compound Catabolic Process (GO:1901658)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	FUCA2
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process By Cytochrome C (GO:0008635)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	DIABLO
Postsynaptic Density Assembly (GO:0097107)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	ZDHHC12
Regulation Of Retrograde Transport, Endosome To Golgi (GO:1905279)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	ATP9A
Regulation Of Thymocyte Apoptotic Process (GO:0070243)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	ZC3H8
Regulation Of 3'-UTR-mediated mRNA Stabilization (GO:1905868)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	TENT4B
Cholesterol Import (GO:0070508)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	STARD5
Negative Regulation Of T Cell Differentiation In Thymus (GO:0033085)	1/5	0.02769071075296755	0.2988348727417015	0	0	44.78378378378378	160.62412864511748	ZC3H8
Retrograde Vesicle-Mediated Transport, Golgi To Endoplasmic Reticulum (GO:0006890)	2/48	0.02965684076131977	0.2988348727417015	0	0	7.842687747035573	27.59106537244795	GOLPH3L;ATP9A
Modulation Of Chemical Synaptic Transmission (GO:0050804)	3/123	0.03187432113699196	0.2988348727417015	0	0	4.53394495412844	15.623768350192567	FER1L5;CNTNAP4;BEGAIN
Regulation Of Entry Of Bacterium Into Host Cell (GO:2000535)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	FUCA2
SA Node Cell Action Potential (GO:0086015)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	KCNA5
Regulation Of Ketone Biosynthetic Process (GO:0010566)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	CLCN2
Histidine Catabolic Process (GO:0006548)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	UROC1
Histidine Metabolic Process (GO:0006547)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	UROC1
Positive Regulation Of Protein K63-linked Ubiquitination (GO:1902523)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	UBE2V2
Regulation Of Smooth Muscle Cell Differentiation (GO:0051150)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	RBPMS2
Regulation Of Aldosterone Biosynthetic Process (GO:0032347)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	CLCN2
Positive Regulation Of Cell Killing (GO:0031343)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	FCER2
Regulation Of Atrial Cardiac Muscle Cell Membrane Repolarization (GO:0060372)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	KCNA5
Positive Regulation Of Cilium Movement (GO:0003353)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	TACR3
Positive Regulation Of Cilium-Dependent Cell Motility (GO:2000155)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	TACR3
Positive Regulation Of Flagellated Sperm Motility (GO:1902093)	1/6	0.03313698656003556	0.2988348727417015	0	0	35.825225225225225	122.06031121746017	TACR3
Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	CCR6
Negative Regulation Of Lipid Kinase Activity (GO:0090219)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	PIP4K2C
Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	RBPMS2
Glycoside Catabolic Process (GO:0016139)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	FUCA2
Heparan Sulfate Proteoglycan Biosynthetic Process, Polysaccharide Chain Biosynthetic Process (GO:0015014)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	NDST1
Regulation Of Lymphocyte Apoptotic Process (GO:0070228)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	CD3G
Positive Regulation Of Synaptic Transmission, GABAergic (GO:0032230)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	ZDHHC12
Atrial Cardiac Muscle Cell To AV Node Cell Signaling (GO:0086026)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	KCNA5
Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000514)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	SH3RF1
Collecting Duct Development (GO:0072044)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	DACT2
Depyrimidination (GO:0045008)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	SMUG1
Regulation Of Alpha-Beta T Cell Proliferation (GO:0046640)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	SH3RF1
Positive Regulation Of Dendritic Cell Chemotaxis (GO:2000510)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	CCR6
snRNA Transcription By RNA Polymerase III (GO:0042796)	1/7	0.03855302822980921	0.2988348727417015	0	0	29.852852852852852	97.19254886023562	ZC3H8
Cilium Movement (GO:0003341)	2/59	0.04324182160434684	0.2988348727417015	0	0	6.325677830940989	19.868619813983837	CFAP100;SPA17
Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	1/8	0.04393900172534527	0.2988348727417015	0	0	25.586872586872587	79.95777249377652	SPNS2
Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	1/8	0.04393900172534527	0.2988348727417015	0	0	25.586872586872587	79.95777249377652	RBPMS2
Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)	1/8	0.04393900172534527	0.2988348727417015	0	0	25.586872586872587	79.95777249377652	SH3RF1
Embryonic Digestive Tract Morphogenesis (GO:0048557)	1/8	0.04393900172534527	0.2988348727417015	0	0	25.586872586872587	79.95777249377652	RBPMS2
Response To Retinoic Acid (GO:0032526)	2/60	0.04457294433612211	0.2988348727417015	0	0	6.216300940438871	19.336601211800986	LTK;BRINP3
Regulation Of Postsynaptic Neurotransmitter Receptor Activity (GO:0098962)	1/9	0.04929507220945048	0.2988348727417015	0	0	22.38738738738739	67.38449484604118	BEGAIN
Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)	1/9	0.04929507220945048	0.2988348727417015	0	0	22.38738738738739	67.38449484604118	SH3RF1
Positive Regulation Of T Cell Apoptotic Process (GO:0070234)	1/9	0.04929507220945048	0.2988348727417015	0	0	22.38738738738739	67.38449484604118	ZC3H8
Necroptotic Process (GO:0070266)	1/9	0.04929507220945048	0.2988348727417015	0	0	22.38738738738739	67.38449484604118	IPMK
Regulation Of Actin Filament Length (GO:0030832)	1/9	0.04929507220945048	0.2988348727417015	0	0	22.38738738738739	67.38449484604118	MYO3A
Negative Regulation Of Exocytosis (GO:0045920)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	ATP9A
Positive Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051770)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	FCER2
Heparan Sulfate Proteoglycan Biosynthetic Process, Enzymatic Modification (GO:0015015)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	NDST1
Inositol Phosphate Biosynthetic Process (GO:0032958)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	IPMK
Neuron Projection Fasciculation (GO:0106030)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	CRTAC1
Positive Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903818)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	LRRC55
miRNA Catabolic Process (GO:0010587)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	TENT4B
Mitotic DNA Replication (GO:1902969)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	RECQL5
Negative Regulation Of Activin Receptor Signaling Pathway (GO:0032926)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	DACT2
Positive Regulation Of Defense Response To Bacterium (GO:1900426)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	PGC
Regulation Of Cardiac Muscle Cell Apoptotic Process (GO:0010665)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	LTK
snRNA Transcription By RNA Polymerase II (GO:0042795)	1/10	0.05462140403176767	0.2988348727417015	0	0	19.8988988988989	57.85265494685789	ZC3H8
B Cell Differentiation (GO:0030183)	2/68	0.055748106894451664	0.2988348727417015	0	0	5.460606060606061	15.76428821495794	BLNK;IRF2BP2
Establishment Of Protein Localization To Membrane (GO:0090150)	2/69	0.057207757413915955	0.2988348727417015	0	0	5.3788331071913165	15.389195289117769	RTP4;ZDHHC12
DNA-templated DNA Replication (GO:0006261)	2/69	0.057207757413915955	0.2988348727417015	0	0	5.3788331071913165	15.389195289117769	RECQL5;WRNIP1
Positive Regulation Of Protein Transport (GO:0051222)	2/70	0.05868069909742433	0.2988348727417015	0	0	5.2994652406417115	15.027398996492762	GOLPH3L;EXPH5
Regulation Of Endocytic Recycling (GO:2001135)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	ATP9A
Negative Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900152)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	TENT4B
Positive Regulation Of Protein Polyubiquitination (GO:1902916)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	UBE2V2
Isotype Switching (GO:0045190)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	CCR6
Base-Excision Repair, AP Site Formation (GO:0006285)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	SMUG1
Programmed Necrotic Cell Death (GO:0097300)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	IPMK
Regulation Of Protein K63-linked Ubiquitination (GO:1900044)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	UBE2V2
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	UQCRFS1
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	SH3RF1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	UQCRFS1
Cochlea Morphogenesis (GO:0090103)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	MYO3A
Regulation Of Alcohol Biosynthetic Process (GO:1902930)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	CLCN2
sno(s)RNA 3'-End Processing (GO:0031126)	1/11	0.059918160687097384	0.2988348727417015	0	0	17.90810810810811	50.40730639649694	TENT4B
Protein Targeting To Membrane (GO:0006612)	2/72	0.06166569135315299	0.2988348727417015	0	0	5.147532467532468	14.341167313291562	RTP4;ZDHHC12
DNA Replication (GO:0006260)	2/73	0.06317736381740657	0.2988348727417015	0	0	5.074775928297055	14.015562894578204	RECQL5;WRNIP1
Positive Regulation Of Secretion By Cell (GO:1903532)	2/73	0.06317736381740657	0.2988348727417015	0	0	5.074775928297055	14.015562894578204	GOLPH3L;EXPH5
Regulation Of mRNA Stability (GO:0043488)	2/74	0.06470157123679546	0.2988348727417015	0	0	5.004040404040404	13.700911468273173	FUS;CSDC2
Epithelial Cell Morphogenesis (GO:0003382)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	DACT2
Gamma-Delta T Cell Activation (GO:0046629)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	CD3G
Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	BTG2
Positive Regulation Of Protein Export From Nucleus (GO:0046827)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	RBM22
Atrial Cardiac Muscle Cell Action Potential (GO:0086014)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	KCNA5
Axonal Fasciculation (GO:0007413)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	CRTAC1
Positive Regulation Of Vasoconstriction (GO:0045907)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	AVPR2
Mitochondrial Electron Transport, Ubiquinol To Cytochrome C (GO:0006122)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	UQCRFS1
Polysaccharide Biosynthetic Process (GO:0000271)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	NDST1
Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	SMUG1
Regulation Of DNA-templated DNA Replication Initiation (GO:0030174)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	WRNIP1
Regulation Of T Cell Differentiation In Thymus (GO:0033081)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	ZC3H8
snRNA Transcription (GO:0009301)	1/12	0.06518550479553244	0.2988348727417015	0	0	16.27927927927928	44.450867603715174	ZC3H8
Positive Regulation Of Protein Secretion (GO:0050714)	2/76	0.0677868530570091	0.2988348727417015	0	0	4.868304668304669	13.102491947685085	GOLPH3L;EXPH5
Extracellular Transport (GO:0006858)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	SPA17
Regulation Of Flagellated Sperm Motility (GO:1901317)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	TACR3
Regulation Of Humoral Immune Response (GO:0002920)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	SPNS2
T Cell Differentiation In Thymus (GO:0033077)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	CCR6
Heparan Sulfate Proteoglycan Metabolic Process (GO:0030201)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	NDST1
Positive Regulation Of Potassium Ion Transmembrane Transporter Activity (GO:1901018)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	LRRC55
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	FCER2
Mature B Cell Differentiation Involved In Immune Response (GO:0002313)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	GPR183
Peptidyl-Tyrosine Autophosphorylation (GO:0038083)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	LTK
Membrane Protein Intracellular Domain Proteolysis (GO:0031293)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	SPPL2C
Protein Localization To Synapse (GO:0035418)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	ZDHHC12
Microtubule-Based Transport (GO:0099111)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	SPA17
Negative Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900226)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	ZDHHC12
Negative Regulation Of T Cell Differentiation (GO:0045581)	1/13	0.07042359814817109	0.2988348727417015	0	0	14.921921921921921	39.591244210462285	ZC3H8
Histone mRNA Catabolic Process (GO:0071044)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	TENT4B
Inner Dynein Arm Assembly (GO:0036159)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	CFAP100
Negative Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034244)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	RECQL5
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	KCNA5
Mitotic intra-S DNA Damage Checkpoint Signaling (GO:0031573)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	NEK11
Respiratory Electron Transport Chain (GO:0022904)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	UQCRFS1
Electron Transport Chain (GO:0022900)	1/14	0.07563260165457579	0.2988348727417015	0	0	13.773388773388774	35.561069658685284	UQCRFS1
Spindle Assembly (GO:0051225)	2/81	0.07570667747201099	0.2988348727417015	0	0	4.5590333716916	11.766358681897515	TUBGCP6;CCDC61
RNA Splicing, Via Transesterification Reactions With Bulged Adenosine As Nucleophile (GO:0000377)	3/180	0.08042382358284421	0.2988348727417015	0	0	3.064997667547815	7.72515753576804	RBM4B;BUD13;RBM22
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	2/84	0.08059319818102025	0.2988348727417015	0	0	4.3915742793791575	11.059481662628075	FUS;UBE2V2
DNA Double-Strand Break Processing (GO:0000729)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	UBE2V2
tRNA Wobble Base Modification (GO:0002097)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	CTU2
tRNA Wobble Uridine Modification (GO:0002098)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	CTU2
T Cell Homeostasis (GO:0043029)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	ZC3H8
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	CD3G
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	ZC3H8
miRNA Metabolic Process (GO:0010586)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	TENT4B
Regulation Of Systemic Arterial Blood Pressure By Hormone (GO:0001990)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	AVPR2
Polyol Biosynthetic Process (GO:0046173)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	IPMK
Digestive Tract Morphogenesis (GO:0048546)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	RBPMS2
Regulation Of Carbohydrate Metabolic Process (GO:0006109)	1/15	0.08081267534101275	0.2988348727417015	0	0	12.788931788931789	32.17211116568681	PDK1
Negative Regulation Of Cellular Process (GO:0048523)	6/537	0.08132285468150784	0.2988348727417015	0	0	2.0634260739793198	5.177813208278292	BTG2;ZBTB49;AVPR2;DACT2;MALSU1;BRINP3
Epidermis Development (GO:0008544)	2/85	0.0822434436092546	0.2988348727417015	0	0	4.338444687842278	10.837745486606563	LAMA3;OVOL3
Negative Regulation Of Cell Cycle (GO:0045786)	2/85	0.0822434436092546	0.2988348727417015	0	0	4.338444687842278	10.837745486606563	BTG2;BRINP3
B Cell Activation Involved In Immune Response (GO:0002312)	1/16	0.08596397841042223	0.30663980103717686	0	0	11.935735735735737	29.28822973194941	GPR183
Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	0.08596397841042223	0.30663980103717686	0	0	11.935735735735737	29.28822973194941	PRDM1
Positive Regulation Of Autophagosome Assembly (GO:2000786)	1/16	0.08596397841042223	0.30663980103717686	0	0	11.935735735735737	29.28822973194941	PIP4K2C
DNA Biosynthetic Process (GO:0071897)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	WRNIP1
DNA Modification (GO:0006304)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	SMUG1
Positive Regulation Of Nitric-Oxide Synthase Activity (GO:0051000)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	FCER2
mRNA Cis Splicing, Via Spliceosome (GO:0045292)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	RBM22
Polyol Metabolic Process (GO:0019751)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	IPMK
Regulation Of DNA-templated DNA Replication (GO:0090329)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	WRNIP1
ncRNA Metabolic Process (GO:0034660)	1/17	0.0910866691723313	0.31161228927376494	0	0	11.18918918918919	26.808668657669454	TENT4B
B Cell Activation (GO:0042113)	2/92	0.09407779525942683	0.3161001656299013	0	0	3.99959595959596	9.45357791607043	GPR183;BLNK
Negative Regulation Of Amide Metabolic Process (GO:0034249)	2/93	0.09580685524592357	0.3161001656299013	0	0	3.9554445554445556	9.277182877651445	BTG2;MALSU1
Regulation Of Exosomal Secretion (GO:1903541)	1/18	0.09618090509764518	0.3161001656299013	0	0	10.530471648118708	24.657356652146074	ATP9A
T-helper Cell Differentiation (GO:0042093)	1/18	0.09618090509764518	0.3161001656299013	0	0	10.530471648118708	24.657356652146074	GPR183
Regulation Of Nervous System Process (GO:0031644)	1/18	0.09618090509764518	0.3161001656299013	0	0	10.530471648118708	24.657356652146074	BEGAIN
Renal Absorption (GO:0070293)	1/18	0.09618090509764518	0.3161001656299013	0	0	10.530471648118708	24.657356652146074	SLC6A18
Negative Regulation Of DNA-templated Transcription, Elongation (GO:0032785)	1/18	0.09618090509764518	0.3161001656299013	0	0	10.530471648118708	24.657356652146074	RECQL5
