Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Actin Filament Depolymerization (GO:0030042)	2/10	0.00408297961837735	0.22359174100637866	0	0	25.510309278350515	140.33038119190527	GSN;WDR1
Thyroid Hormone Generation (GO:0006590)	2/10	0.00408297961837735	0.22359174100637866	0	0	25.510309278350515	140.33038119190527	TG;CPQ
Regulation Of Calcium Ion Transmembrane Transport Via High Voltage-Gated Calcium Channel (GO:1902514)	2/10	0.00408297961837735	0.22359174100637866	0	0	25.510309278350515	140.33038119190527	CACNB1;CACNA2D1
Regulation Of Metal Ion Transport (GO:0010959)	3/34	0.004435201708934949	0.2308305493574062	0	0	9.914591342136053	53.7190621626494	CD4;CACNA2D1;BCL2
Regulation Of G Protein-Coupled Receptor Signaling Pathway (GO:0008277)	4/70	0.004955223737343885	0.2308305493574062	0	0	6.230429292929293	33.06683812254757	GRK5;NMT2;RGS9;CAMKMT
Positive Regulation Of Vascular Permeability (GO:0043117)	2/11	0.004958240758068908	0.2308305493574062	0	0	22.674684994272624	120.3278480662615	FGFBP3;TJP2
Regulation Of T Cell Mediated Cytotoxicity (GO:0001914)	3/36	0.005216771493823643	0.2308305493574062	0	0	9.312764955252002	48.94674300174067	RAET1E;IL12RB1;HLA-E
Cell Projection Assembly (GO:0030031)	2/12	0.005911684512365104	0.2308305493574062	0	0	20.406185567010308	104.70055605687729	GSN;QRICH2
Exonucleolytic Catabolism Of Deadenylated mRNA (GO:0043928)	2/12	0.005911684512365104	0.2308305493574062	0	0	20.406185567010308	104.70055605687729	DIS3;DCPS
Pseudouridine Synthesis (GO:0001522)	2/12	0.005911684512365104	0.2308305493574062	0	0	20.406185567010308	104.70055605687729	TRUB2;PUS1
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	4/74	0.006033316494046936	0.2308305493574062	0	0	5.873214285714286	30.0148174013849	CD6;BCL2;ZP3;HLA-E
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	2/13	0.006941710380393623	0.2308305493574062	0	0	18.550140581068415	92.19804009408698	RAET1E;HLA-E
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	2/13	0.006941710380393623	0.2308305493574062	0	0	18.550140581068415	92.19804009408698	RAET1E;HLA-E
Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	2/13	0.006941710380393623	0.2308305493574062	0	0	18.550140581068415	92.19804009408698	RAET1E;HLA-E
Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	2/13	0.006941710380393623	0.2308305493574062	0	0	18.550140581068415	92.19804009408698	RAET1E;HLA-E
Plasma Membrane Tubulation (GO:0097320)	2/13	0.006941710380393623	0.2308305493574062	0	0	18.550140581068415	92.19804009408698	BIN3;FNBP1L
Protein Polyubiquitination (GO:0000209)	7/226	0.007025277589138451	0.2308305493574062	0	0	3.3121934720108235	16.422651982617428	DCAF15;BCL2;RNF19B;UBE4A;RNF183;RNF185;RNF41
Negative Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001911)	2/14	0.008046741440048239	0.25010142313663447	0	0	17.00343642611684	81.9988691363917	KIR2DL4;HLA-E
Striated Muscle Tissue Development (GO:0014706)	2/14	0.008046741440048239	0.25010142313663447	0	0	17.00343642611684	81.9988691363917	BMP7;TBX2
Phosphatidylinositol Phosphate Biosynthetic Process (GO:0046854)	3/44	0.009139239607909867	0.25875628421858793	0	0	7.492607102236826	35.17912470984309	UVRAG;TTC7A;SOCS5
Alpha-Beta T Cell Activation (GO:0046631)	2/15	0.009225224046054005	0.25875628421858793	0	0	15.694686756542426	73.54237982996128	CD3G;HLA-E
tRNA Wobble Base Modification (GO:0002097)	2/15	0.009225224046054005	0.25875628421858793	0	0	15.694686756542426	73.54237982996128	ELP6;MTO1
tRNA Wobble Uridine Modification (GO:0002098)	2/15	0.009225224046054005	0.25875628421858793	0	0	15.694686756542426	73.54237982996128	ELP6;MTO1
Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953)	2/16	0.010475627520810207	0.27571119276350575	0	0	14.572901325478645	66.43354222987195	KIR2DL4;HLA-E
Regulation Of Autophagosome Maturation (GO:1901096)	2/16	0.010475627520810207	0.27571119276350575	0	0	14.572901325478645	66.43354222987195	UVRAG;TMEM39A
Cognition (GO:0050890)	3/47	0.010952873533308304	0.27571119276350575	0	0	6.980687706076307	31.511895380159324	NSUN5;DOP1B;CTNS
Golgi To Vacuole Transport (GO:0006896)	2/17	0.011796443870131065	0.27571119276350575	0	0	13.600687285223367	60.38646889116274	AP1G2;LAMP1
Aorta Morphogenesis (GO:0035909)	2/17	0.011796443870131065	0.27571119276350575	0	0	13.600687285223367	60.38646889116274	MYLK;TBX2
Nuclear-Transcribed mRNA Catabolic Process, Exonucleolytic (GO:0000291)	2/17	0.011796443870131065	0.27571119276350575	0	0	13.600687285223367	60.38646889116274	DIS3;DCPS
Positive Regulation Of Proteasomal Protein Catabolic Process (GO:1901800)	4/90	0.011877729488527451	0.27571119276350575	0	0	4.776647286821706	21.175307816589726	SH3RF3;RNF19B;RNF185;SOCS5
rRNA Metabolic Process (GO:0016072)	4/91	0.01233092150792445	0.27571119276350575	0	0	4.721503831417625	20.75405578338561	DIS3;PES1;DIS3L;MRTO4
B Cell Activation (GO:0042113)	4/92	0.012795043787994592	0.27571119276350575	0	0	4.667613636363637	20.344715360821425	DCAF1;BTK;BCL2;CTPS1
Regulation Of Lymphocyte Activation (GO:0051249)	2/18	0.013186187479993752	0.27571119276350575	0	0	12.75	55.189463853601396	DCAF15;CD4
Cardiac Muscle Cell Contraction (GO:0086003)	2/18	0.013186187479993752	0.27571119276350575	0	0	12.75	55.189463853601396	GSN;CACNA2D1
Positive Regulation Of Interleukin-4 Production (GO:0032753)	2/18	0.013186187479993752	0.27571119276350575	0	0	12.75	55.189463853601396	ZP3;HLA-E
Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	2/18	0.013186187479993752	0.27571119276350575	0	0	12.75	55.189463853601396	LAMP1;HLA-E
Positive Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905898)	2/18	0.013186187479993752	0.27571119276350575	0	0	12.75	55.189463853601396	RNF183;RNF185
Cellular Component Assembly (GO:0022607)	7/260	0.014415930375862857	0.28542210268197954	0	0	2.8620992534036014	12.133644846044827	GSN;NLGN2;CALD1;FSCN1;CD3G;QRICH2;CORO1B
Positive Regulation Of Activated T Cell Proliferation (GO:0042104)	2/19	0.014643394833249385	0.28542210268197954	0	0	11.999393571861734	50.682629507267144	TNFSF9;IL12RB1
Protein Insertion Into Membrane (GO:0051205)	2/19	0.014643394833249385	0.28542210268197954	0	0	11.999393571861734	50.682629507267144	RTP2;CCDC47
rRNA Catabolic Process (GO:0016075)	2/19	0.014643394833249385	0.28542210268197954	0	0	11.999393571861734	50.682629507267144	DIS3;DIS3L
Phosphatidylinositol Biosynthetic Process (GO:0006661)	4/98	0.015814044532404637	0.2904940288993916	0	0	4.368351063829787	18.114926485619318	SLC27A1;PITPNM2;TTC7A;SOCS5
Ribosomal Large Subunit Biogenesis (GO:0042273)	3/54	0.015941665935905514	0.2904940288993916	0	0	6.020420603474551	24.91743177263826	C1ORF109;PES1;MRTO4
Cell Projection Organization (GO:0030030)	2/20	0.01616662421700962	0.2904940288993916	0	0	11.332187857961054	46.743080951097284	GSN;QRICH2
Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	2/20	0.01616662421700962	0.2904940288993916	0	0	11.332187857961054	46.743080951097284	CCDC47;BCL2
Regulation Of Calcium Ion Transmembrane Transport (GO:1903169)	2/20	0.01616662421700962	0.2904940288993916	0	0	11.332187857961054	46.743080951097284	CACNB1;CACNA2D1
Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483)	2/21	0.017754455442609313	0.30935793574243503	0	0	10.735214324470972	43.274924110500066	RAET1E;HLA-E
Sulfur Compound Transport (GO:0072348)	2/21	0.017754455442609313	0.30935793574243503	0	0	10.735214324470972	43.274924110500066	SLC25A26;SLC27A1
Negative Regulation Of Macroautophagy (GO:0016242)	2/22	0.019405489571084622	0.3234248261847437	0	0	10.197938144329896	40.20230446471208	FEZ1;TMEM39A
Regulation Of Mitochondrial Translation (GO:0070129)	2/22	0.019405489571084622	0.3234248261847437	0	0	10.197938144329896	40.20230446471208	TRUB2;NSUN3
rRNA Methylation (GO:0031167)	2/22	0.019405489571084622	0.3234248261847437	0	0	10.197938144329896	40.20230446471208	NSUN5;NSUN3
Regulation Of Interleukin-4 Production (GO:0032673)	2/23	0.021118348628202912	0.3373069572560187	0	0	9.711831124202257	37.464486126272625	ZP3;HLA-E
Glial Cell Development (GO:0021782)	2/23	0.021118348628202912	0.3373069572560187	0	0	9.711831124202257	37.464486126272625	NSUN5;TLR2
Protein Localization To Cell Junction (GO:1902414)	2/23	0.021118348628202912	0.3373069572560187	0	0	9.711831124202257	37.464486126272625	NLGN2;TJP2
Regulation Of Actin Nucleation (GO:0051125)	2/24	0.022891675332250547	0.3569504649701918	0	0	9.26991565135895	35.01230415922049	GSN;CORO1B
RNA Methylation (GO:0001510)	3/62	0.022968986441560167	0.3569504649701918	0	0	5.2019847194168785	19.630263578361912	NSUN3;MTO1;TARBP1
Response To Endoplasmic Reticulum Stress (GO:0034976)	4/114	0.025923719374269284	0.3757236863670148	0	0	3.7299242424242425	13.623909812448783	CCDC47;BCL2;RNF183;RNF185
tRNA Modification (GO:0006400)	3/67	0.0280855148958602	0.3757236863670148	0	0	4.794365284974093	17.127876307613022	PUS1;MTO1;TARBP1
Positive Regulation Of Filopodium Assembly (GO:0051491)	2/27	0.028561193343268773	0.3757236863670148	0	0	8.156288659793814	29.00136745066082	FSCN1;FNBP1L
mRNA Modification (GO:0016556)	2/27	0.028561193343268773	0.3757236863670148	0	0	8.156288659793814	29.00136745066082	TRUB2;PUS1
Negative Regulation Of NIK/NF-kappaB Signaling (GO:1901223)	2/27	0.028561193343268773	0.3757236863670148	0	0	8.156288659793814	29.00136745066082	NLRP2;BMP7
Cell-Cell Junction Organization (GO:0045216)	3/68	0.02917554284615718	0.3757236863670148	0	0	4.720366679952172	16.68377961631667	NLGN2;FSCN1;TJP2
Regulation Of Protein Localization To Membrane (GO:1905475)	2/28	0.03056322239347062	0.3757236863670148	0	0	7.842188739095955	27.353223973139848	GSN;CRIPT
Protein Depolymerization (GO:0051261)	2/28	0.03056322239347062	0.3757236863670148	0	0	7.842188739095955	27.353223973139848	GSN;WDR1
Cell-Cell Junction Assembly (GO:0007043)	3/71	0.0325783680186048	0.3757236863670148	0	0	4.511429442243219	15.447616089123802	WDR1;EPB41L3;FSCN1
Modified Amino Acid Transport (GO:0072337)	2/29	0.03261923379619775	0.3757236863670148	0	0	7.551355479190531	25.847181046079477	SLC16A12;CTNS
Plasma Membrane Organization (GO:0007009)	3/72	0.03375670967136865	0.3757236863670148	0	0	4.445821130885334	15.065003123827646	BIN3;EPB41L3;FNBP1L
Immunoglobulin Mediated Immune Response (GO:0016064)	2/30	0.034727988900351545	0.3757236863670148	0	0	7.281296023564065	24.46667876443924	IL21R;ZP3
Negative Regulation Of Axon Extension (GO:0030517)	2/30	0.034727988900351545	0.3757236863670148	0	0	7.281296023564065	24.46667876443924	SEMA3B;DIP2B
Positive Regulation Of Lamellipodium Organization (GO:1902745)	2/31	0.036888267919403646	0.3757236863670148	0	0	7.029861357980804	23.197570399515403	FSCN1;CORO1B
Positive Regulation Of Leukocyte Migration (GO:0002687)	2/31	0.036888267919403646	0.3757236863670148	0	0	7.029861357980804	23.197570399515403	FUT7;ZP3
Toll-Like Receptor Signaling Pathway (GO:0002224)	2/31	0.036888267919403646	0.3757236863670148	0	0	7.029861357980804	23.197570399515403	BTK;TLR2
Negative Regulation Of Chemotaxis (GO:0050922)	2/31	0.036888267919403646	0.3757236863670148	0	0	7.029861357980804	23.197570399515403	SEMA3B;CORO1B
Positive Regulation Of Cytokine Production (GO:0001819)	7/320	0.03871998137550161	0.3757236863670148	0	0	2.306354277600284	7.498879139427549	CD4;CD6;IL12RB1;ZP3;ALOX15B;HLA-E;TLR2
Regulation Of T Cell Proliferation (GO:0042129)	3/77	0.039975856511281195	0.3757236863670148	0	0	4.1443775381599215	13.342738915256847	CD6;TNFSF9;ZP3
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	2/33	0.04135861143200674	0.3757236863670148	0	0	6.5756568007981375	20.9465878624019	KIR2DL4;HLA-E
ncRNA Catabolic Process (GO:0034661)	2/33	0.04135861143200674	0.3757236863670148	0	0	6.5756568007981375	20.9465878624019	DIS3;DIS3L
Regulation Of Activated T Cell Proliferation (GO:0046006)	2/33	0.04135861143200674	0.3757236863670148	0	0	6.5756568007981375	20.9465878624019	TNFSF9;IL12RB1
Positive Regulation Of Catabolic Process (GO:0009896)	3/79	0.04261478457479907	0.3757236863670148	0	0	4.034905917643851	12.732363629778925	DCAF1;ASB11;RNF41
Cellular Response To Amyloid-Beta (GO:1904646)	2/34	0.04366632850639574	0.3757236863670148	0	0	6.369845360824742	19.94511958464754	CACNB1;CACNA2D1
Calcium Ion Transmembrane Transport (GO:0070588)	3/80	0.04396629109120172	0.3757236863670148	0	0	3.9823026714218424	12.442035870083247	CACNB1;SLC24A2;CACNA2D1
Positive Regulation Of Immune Response (GO:0050778)	3/80	0.04396629109120172	0.3757236863670148	0	0	3.9823026714218424	12.442035870083247	ZP3;IL12RB1;RNF185
Regulation Of Cellular Senescence (GO:2000772)	2/35	0.04602087418135376	0.3757236863670148	0	0	6.176507341455795	19.015367320179756	KIR2DL4;TBX2
Regulation Of Establishment Of T Cell Polarity (GO:1903903)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	GSN
Negative Regulation Of Morphogenesis Of An Epithelium (GO:1905331)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	TBX2
RNA Decapping (GO:0110154)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	DCPS
Adiponectin-Activated Signaling Pathway (GO:0033211)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	SLC27A1
Attachment Of GPI Anchor To Protein (GO:0016255)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	PIGS
Regulation Of Protein Depolymerization (GO:1901879)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	WDR1
Pericardium Morphogenesis (GO:0003344)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	BMP7
Cellular Response To Lipoteichoic Acid (GO:0071223)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	TLR2
Response To Lipoteichoic Acid (GO:0070391)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	TLR2
Double-Strand Break Repair Via Classical Nonhomologous End Joining (GO:0097680)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	UVRAG
Positive Regulation Of Interleukin-18 Production (GO:0032741)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	TLR2
Positive Regulation Of Podosome Assembly (GO:0071803)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	FSCN1
Humoral Immune Response Mediated By Circulating Immunoglobulin (GO:0002455)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	ZP3
Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	HLA-E
Protein Geranylgeranylation (GO:0018344)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	PGGT1B
Regulation Of T-helper 17 Cell Lineage Commitment (GO:2000328)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	IL12RB1
Regulation Of Blood Vessel Remodeling (GO:0060312)	1/5	0.0480534454514014	0.3757236863670148	0	0	25.384615384615383	77.05351349195841	TMBIM1
Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	3/83	0.048147715644796314	0.3757236863670148	0	0	3.832383419689119	11.62546452775347	SH3RF3;RNF19B;SOCS5
Positive Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000060)	3/83	0.048147715644796314	0.3757236863670148	0	0	3.832383419689119	11.62546452775347	SH3RF3;RNF19B;SOCS5
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	3/83	0.048147715644796314	0.3757236863670148	0	0	3.832383419689119	11.62546452775347	NLRP2;BMP7;TLR2
Negative Regulation Of Organelle Assembly (GO:1902116)	2/36	0.04842111937788213	0.3757236863670148	0	0	5.9945421467556095	18.150389865004264	FEZ1;TMEM39A
tRNA Methylation (GO:0030488)	2/36	0.04842111937788213	0.3757236863670148	0	0	5.9945421467556095	18.150389865004264	MTO1;TARBP1
Calcium Ion Import Across Plasma Membrane (GO:0098703)	2/37	0.05086595245468601	0.3757236863670148	0	0	5.8229749631811485	17.344088981186015	SLC24A2;CACNA2D1
Macromolecule Catabolic Process (GO:0009057)	3/85	0.051039949521242314	0.3757236863670148	0	0	3.738531530393024	11.122679479871959	UVRAG;DIS3;DIS3L
Plasma Membrane Bounded Cell Projection Assembly (GO:0120031)	6/275	0.05415278230382243	0.3757236863670148	0	0	2.293288984543142	6.687106670326802	TTC36;IFT22;GSN;FSCN1;FNBP1L;MYLK
Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:0000288)	2/39	0.05588502144584436	0.3757236863670148	0	0	5.507662301476734	15.886625474265362	DIS3;DCPS
Carboxylic Acid Transmembrane Transport (GO:1905039)	2/39	0.05588502144584436	0.3757236863670148	0	0	5.507662301476734	15.886625474265362	SLC27A1;SLC16A12
ERAD Pathway (GO:0036503)	3/89	0.057071063497389767	0.3757236863670148	0	0	3.5639233642607544	10.20514508134334	CCDC47;UBE4A;RNF185
Negative Regulation Of Type 2 Immune Response (GO:0002829)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	SOCS5
Bleb Assembly (GO:0032060)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	MYLK
Parallel Actin Filament Bundle Assembly (GO:0030046)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	FSCN1
Regulation Of Respiratory System Process (GO:0044065)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	NLGN2
Cellular Hypotonic Response (GO:0071476)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	MYLK
Cellular Response To Bacterial Lipopeptide (GO:0071221)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	TLR2
Positive Regulation Of T-helper 17 Cell Differentiation (GO:2000321)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	IL12RB1
Positive Regulation Of Autophagosome Maturation (GO:1901098)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	UVRAG
Positive Regulation Of cAMP-mediated Signaling (GO:0043950)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	GPR62
Positive Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001269)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	GSN
Positive Regulation Of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902237)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	RNF183
Positive Regulation Of Humoral Immune Response (GO:0002922)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	ZP3
Positive Regulation Of Lamellipodium Morphogenesis (GO:2000394)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	CORO1B
Positive Regulation Of Leukocyte Tethering Or Rolling (GO:1903238)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	FUT7
Glucan Catabolic Process (GO:0009251)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	PYGL
Glycogen Catabolic Process (GO:0005980)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	PYGL
Hypotonic Response (GO:0006971)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	MYLK
Long-Term Synaptic Depression (GO:0060292)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	SLC24A2
Lymphocyte Migration Into Lymphoid Organs (GO:0097021)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	FUT7
Membrane Invagination (GO:0010324)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	FNBP1L
Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	SLC35A3
Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	CTPS1
rDNA Heterochromatin Formation (GO:0000183)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	BEND3
Regulation Of T-helper 1 Cell Differentiation (GO:0045625)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	SOCS5
Regulation Of TORC2 Signaling (GO:1903939)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	SIK3
Regulation Of Blood-Brain Barrier Permeability (GO:1905603)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	TJP2
Regulation Of Cell Adhesion Molecule Production (GO:0060353)	1/6	0.0573848327319046	0.3757236863670148	0	0	20.30666666666667	58.035950716808536	FUT7
Endothelial Cell Migration (GO:0043542)	2/40	0.05845711917586758	0.3757236863670148	0	0	5.362452523060228	15.22647908852906	FSTL1;CORO1B
Regulation Of Autophagosome Assembly (GO:2000785)	2/40	0.05845711917586758	0.3757236863670148	0	0	5.362452523060228	15.22647908852906	FEZ1;TMEM39A
Regulation Of Chemokine Production (GO:0032642)	2/41	0.061069527968341246	0.3757236863670148	0	0	5.224689399947132	14.606884956716033	ALOX15B;TLR2
Positive Regulation Of Protein Catabolic Process (GO:0045732)	3/92	0.061806002074079776	0.3757236863670148	0	0	3.443267159573849	9.585211477274	DCAF1;ASB11;RNF41
Ribosome Biogenesis (GO:0042254)	4/155	0.06637754111485099	0.3757236863670148	0	0	2.7115066225165565	7.354681115853048	DIS3;C1ORF109;PES1;MRTO4
Regulation Of Filopodium Assembly (GO:0051489)	2/43	0.06641118325679995	0.3757236863670148	0	0	4.969323610761881	13.476258083185904	FSCN1;FNBP1L
Response To Amyloid-Beta (GO:1904645)	2/43	0.06641118325679995	0.3757236863670148	0	0	4.969323610761881	13.476258083185904	CACNB1;CACNA2D1
Negative Regulation Of Striated Muscle Cell Apoptotic Process (GO:0010664)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	BMP7
Regulation Of Microvillus Organization (GO:0032530)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	FSCN1
Nucleolar Chromatin Organization (GO:1990700)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	BEND3
Cardiolipin Biosynthetic Process (GO:0032049)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	SLC27A1
Pericardium Development (GO:0060039)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	BMP7
Cellular Modified Amino Acid Biosynthetic Process (GO:0042398)	1/7	0.06662521381053924	0.3757236863670148	0	0	16.92136752136752	45.834437576843655	SLC27A1
